x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,train_fun
0.9604836702346802,0.2847535312175751,0.5474035143852234,0.1142582967877388,0.8449483513832092,0.44710129499435425,0.09183954447507858,0.14746282994747162,0.5101028680801392,0.7085429430007935,0.5248092412948608,-34.99611282348633
0.41844990849494934,0.6191113591194153,0.30292317271232605,0.9036391973495483,0.35611745715141296,0.7560247778892517,0.5542961359024048,0.7255126237869263,0.4136127233505249,0.19348101317882538,0.09414755553007126,-37.9727897644043
0.4623633027076721,0.13191848993301392,0.6144586205482483,0.6565226912498474,0.963009774684906,0.8928062319755554,0.2978875935077667,0.8027061820030212,0.008067144080996513,0.5648782253265381,0.054713934659957886,-38.05367660522461
0.9087024331092834,0.9662917852401733,0.36285150051116943,0.32039186358451843,0.46050670742988586,0.34156984090805054,0.836529552936554,0.3164830803871155,0.9116847515106201,0.08006604015827179,0.5635120868682861,-39.0
0.6192983388900757,0.409253865480423,0.7685825824737549,0.9451611638069153,0.11284837126731873,0.2203458547592163,0.009940235875546932,0.1900814175605774,0.5758693218231201,0.38118937611579895,0.9485775232315063,-39.0
0.0018251044675707817,0.7436419725418091,0.021227804943919182,0.04643206670880318,0.6231639385223389,0.5452800989151001,0.597410261631012,0.6750795245170593,0.4691271483898163,0.8962599039077759,0.42416489124298096,-36.63481521606445
0.21993014216423035,0.3650156855583191,0.4347778260707855,0.1527600884437561,0.6590155959129333,0.8482346534729004,0.1495351493358612,0.0023305797949433327,0.7393100261688232,0.1599927395582199,0.87104731798172,-38.040340423583984
0.6511324644088745,0.5465414524078369,0.6831572651863098,0.8635199666023254,0.1711609959602356,0.4173896014690399,0.734916627407074,0.6128475069999695,0.336791068315506,0.6721440553665161,0.2529161870479584,-33.88032150268555
0.8148567080497742,0.07983580976724625,0.21388834714889526,0.4960404932498932,0.26100635528564453,0.022514507174491882,0.4084283411502838,0.9894976019859314,0.1728510707616806,0.8514893054962158,0.13343362510204315,-39.0
0.3062703311443329,0.7614068984985352,0.9665470123291016,0.5191716551780701,0.7566734552383423,0.7118596434593201,0.9488880038261414,0.379708856344223,0.7784945964813232,0.36376747488975525,0.7360132336616516,-37.8919563293457
0.26894813776016235,0.10005795210599899,0.3277890682220459,0.0896681696176529,0.03902508318424225,0.38793814182281494,0.6457676887512207,0.9437460899353027,0.8999147415161133,0.7869954705238342,0.7028309106826782,-39.0
0.8521118760108948,0.8086993098258972,0.5713962912559509,0.9253017902374268,0.5414050817489624,0.8151859045028687,0.2469114065170288,0.4292367994785309,0.051091402769088745,0.30316734313964844,0.17845642566680908,-38.02384567260742
0.672102689743042,0.31489285826683044,0.040603719651699066,0.3088945150375366,0.8890668749809265,0.7486810088157654,0.9202905893325806,0.048070162534713745,0.46527600288391113,0.22056518495082855,0.3094630539417267,-37.96293258666992
0.19902265071868896,0.5235499739646912,0.7960814237594604,0.7071433067321777,0.37887439131736755,0.048193179070949554,0.4452626705169678,0.5633162260055542,0.6109738349914551,0.7366045117378235,0.8182840347290039,-39.0
0.042143721133470535,0.39516687393188477,0.6324660181999207,0.6015459299087524,0.3430098295211792,0.3706817030906677,0.8098862171173096,0.23632444441318512,0.348435640335083,0.44174373149871826,0.386992871761322,-39.0
0.578920841217041,0.7019372582435608,0.3760943114757538,0.3902895450592041,0.8307414054870605,0.9261943697929382,0.33276593685150146,0.625075101852417,0.6964044570922852,0.960738480091095,0.989534318447113,-38.06029510498047
0.8832823634147644,0.17248651385307312,0.9703017473220825,0.7503834962844849,0.7408916354179382,0.50785231590271,0.5063110589981079,0.7564817667007446,0.782463550567627,0.5003719925880432,0.6241106390953064,-36.37207794189453
0.48783889412879944,0.9793031811714172,0.2257583737373352,0.2267732322216034,0.2453475445508957,0.19527384638786316,0.1092686653137207,0.3665146827697754,0.1376202404499054,0.01947833225131035,0.005956573411822319,-39.0
0.38137781620025635,0.26966673135757446,0.9103124141693115,0.45814448595046997,0.5757191777229309,0.08192933350801468,0.8529824018478394,0.16050630807876587,0.2843190133571625,0.6479595303535461,0.09225326031446457,-39.0
0.9975006580352783,0.5764683485031128,0.1587643176317215,0.5599990487098694,0.06259721517562866,0.6524466276168823,0.2508792579174042,0.7087077498435974,0.6396139860153198,0.12897144258022308,0.5385437607765198,-37.22371292114258
0.5369700789451599,0.04701736941933632,0.6895561814308167,0.17454907298088074,0.472751259803772,0.7817263007164001,0.5803853869438171,0.8310849070549011,0.8504291772842407,0.33176901936531067,0.9190927147865295,-37.99981689453125
0.09196608513593674,0.853803277015686,0.4420202970504761,0.8388034701347351,0.9780607223510742,0.4838998019695282,0.058360252529382706,0.28410083055496216,0.19825972616672516,0.8126559853553772,0.4571877419948578,-36.084415435791016
0.18630774319171906,0.22552698850631714,0.10562963038682938,0.9775754809379578,0.8020117878913879,0.16141170263290405,0.6888540387153625,0.894293487071991,0.967208743095398,0.11545135080814362,0.7788184881210327,-39.0
0.6925671696662903,0.9341990947723389,0.854072093963623,0.001320759765803814,0.3054913580417633,0.6042124629020691,0.1649806797504425,0.4708750545978546,0.1130124181509018,0.5992861390113831,0.34819495677948,-36.807857513427734
0.7789149284362793,0.4403928816318512,0.259863942861557,0.6392465233802795,0.1531493365764618,0.9597799777984619,0.9944086670875549,0.0982571393251419,0.4019531309604645,0.9238322377204895,0.2332291305065155,-38.06404113769531
0.3500243127346039,0.6490187644958496,0.5123375058174133,0.350361168384552,0.6418572664260864,0.2745942771434784,0.39436349272727966,0.5209397673606873,0.5530239343643188,0.40778622031211853,0.6483011245727539,-39.0
0.35557061433792114,0.2897896468639374,0.2813012897968292,0.5485694408416748,0.9238212704658508,0.2072405368089676,0.36054113507270813,0.5765183568000793,0.8336874842643738,0.9007938504219055,0.15007156133651733,-39.0
0.7733672261238098,0.6121240854263306,0.5378055572509766,0.46282780170440674,0.43401381373405457,0.5271355509757996,0.774062991142273,0.06221933290362358,0.24255511164665222,0.3847430646419525,0.7193755507469177,-36.524967193603516
0.702415943145752,0.012421797960996628,0.06859815865755081,0.8341183662414551,0.023862985894083977,0.9137545824050903,0.07234583050012589,0.4306907057762146,0.2658701539039612,0.0921030342578888,0.854482114315033,-38.058250427246094
0.17645655572414398,0.834802508354187,0.8130089640617371,0.18597665429115295,0.5214829444885254,0.35187140107154846,0.5346956253051758,0.9462061524391174,0.6851280331611633,0.5759425759315491,0.2694816291332245,-39.0
0.0823751911520958,0.213308647274971,0.7266223430633545,0.013269169256091118,0.6964948773384094,0.033792730420827866,0.212064728140831,0.36889931559562683,0.41502898931503296,0.3709254562854767,0.9632315635681152,-39.0
0.5465586185455322,0.875014066696167,0.4831095337867737,0.974387526512146,0.19203895330429077,0.7318315505981445,0.672566294670105,0.7579804062843323,0.5050627589225769,0.8518076539039612,0.40951061248779297,-37.93566131591797
0.9912366271018982,0.49845606088638306,0.8889021277427673,0.35355091094970703,0.344376802444458,0.8291134238243103,0.47071757912635803,0.6392691731452942,0.9815032482147217,0.6874163746833801,0.04007110744714737,-38.031673431396484
0.3876403868198395,0.6601772308349609,0.13333001732826233,0.6273001432418823,0.8566452264785767,0.40526071190834045,0.8862974643707275,0.24945130944252014,0.06334403902292252,0.1684330403804779,0.5781546831130981,-34.23500061035156
0.4941195249557495,0.08877768367528915,0.9487398266792297,0.9368214011192322,0.46436047554016113,0.26066678762435913,0.1377013474702835,0.2933519780635834,0.4834807813167572,0.5390973687171936,0.5082135200500488,-39.0
0.8770041465759277,0.7505138516426086,0.20041467249393463,0.08507414162158966,0.9590510129928589,0.942457377910614,0.72322016954422,0.8413422107696533,0.5652156472206116,0.05820655822753906,0.11074352264404297,-38.06206130981445
0.5885273814201355,0.3739560842514038,0.6696227788925171,0.7117355465888977,0.6113926768302917,0.6186128854751587,0.4278760552406311,0.7140821218490601,0.9169005751609802,0.48065507411956787,0.49533119797706604,-36.85139083862305
0.03253858536481857,0.5356460213661194,0.4170319139957428,0.29737287759780884,0.12451464682817459,0.1782611757516861,0.9684730172157288,0.16682769358158112,0.0070401933044195175,0.9996469616889954,0.877165675163269,-39.0
0.18918952345848083,0.4142895042896271,0.0034206146374344826,0.3783121705055237,0.15946422517299652,0.4963395595550537,0.2862219214439392,0.527336597442627,0.7679248452186584,0.19697368144989014,0.3238378167152405,-36.23515701293945
0.6819372773170471,0.7366551756858826,0.7551088929176331,0.6047056317329407,0.6707563400268555,0.8005366325378418,0.8247265219688416,0.10358678549528122,0.18704445660114288,0.7130158543586731,0.7993908524513245,-38.014854431152344
0.8465821743011475,0.13695265352725983,0.3493170142173767,0.22361531853675842,0.7606016993522644,0.6404799818992615,0.02949495241045952,0.48108744621276855,0.33560386300086975,0.7632237076759338,0.6804700493812561,-36.89128494262695
0.2744801938533783,0.9593026041984558,0.5967127084732056,0.7623628973960876,0.25712206959724426,0.0626460611820221,0.616827666759491,0.9036198854446411,0.7446097731590271,0.27939271926879883,0.18921856582164764,-39.0
0.300692081451416,0.18313880264759064,0.23541724681854248,0.31723251938819885,0.5375074744224548,0.7713941335678101,0.7903326749801636,0.46872538328170776,0.6238572001457214,0.8276536464691162,0.2498668134212494,-37.989891052246094
0.820433497428894,0.9706059694290161,0.9918624758720398,0.6684997081756592,0.04293995723128319,0.46298184990882874,0.3133496940135956,0.9200027585029602,0.4560779929161072,0.33993467688560486,0.6316632032394409,-35.60928726196289
0.6413118243217468,0.4058167338371277,0.39759376645088196,0.03445325791835785,0.3906017541885376,0.10004348307847977,0.5179760456085205,0.5396943688392639,0.057762227952480316,0.13646510243415833,0.7622530460357666,-39.0
0.2297484278678894,0.6932386159896851,0.6421856880187988,0.9483184814453125,0.877356767654419,0.6655825972557068,0.121070995926857,0.08719293773174286,0.897416889667511,0.6486135721206665,0.364760160446167,-37.276206970214844
0.01138309482485056,0.32163891196250916,0.8057402968406677,0.86811363697052,0.8424209952354431,0.9719392657279968,0.6263207197189331,0.7269435524940491,0.12852135300636292,0.42015889286994934,0.9337469935417175,-38.06509017944336
0.6097379326820374,0.51875901222229,0.062164440751075745,0.14124083518981934,0.33125194907188416,0.29368487000465393,0.2273271232843399,0.1499609649181366,0.7952019572257996,0.9352322816848755,0.4425337016582489,-39.0
0.914995551109314,0.1068015769124031,0.5928957462310791,0.5306926965713501,0.24140217900276184,0.14147041738033295,0.9321231842041016,0.28051677346229553,0.6937616467475891,0.6035454273223877,0.07761065661907196,-39.0
0.4560687839984894,0.8039069175720215,0.3375087380409241,0.49144884943962097,0.7447587251663208,0.5929038524627686,0.4569579064846039,0.8582284450531006,0.35520559549331665,0.11873039603233337,0.5531865954399109,-36.75286865234375
0.4121411442756653,0.4471384584903717,0.5259941816329956,0.19742852449417114,0.07430742681026459,0.6984356641769409,0.7084841132164001,0.6853301525115967,0.19184808433055878,0.7479435205459595,0.6075146794319153,-37.85075378417969
0.9667947888374329,0.6442282795906067,0.2774879038333893,0.7836647629737854,0.563991904258728,0.004688406363129616,0.1845039576292038,0.19938503205776215,0.8531556725502014,0.23287683725357056,0.022552285343408585,-39.0
0.5052062273025513,0.23227109014987946,0.8717568516731262,0.41963812708854675,0.9741459488868713,0.4303404688835144,0.9827591776847839,0.32285693287849426,0.6264714598655701,0.306507408618927,0.4036000370979309,-33.97399139404297
0.1236720159649849,0.9294062256813049,0.11922502517700195,0.5682608485221863,0.4766489565372467,0.8665336966514587,0.3826071619987488,0.808073878288269,0.2932884395122528,0.7913157939910889,0.972926914691925,-38.04661560058594
0.15457461774349213,0.05766918137669563,0.45567697286605835,0.7402378916740417,0.3016241788864136,0.5601765513420105,0.8724749684333801,0.3851214647293091,0.5558953881263733,0.027705015614628792,0.2948509752750397,-36.712467193603516
0.7243648767471313,0.8451065421104431,0.7071801424026489,0.2796148359775543,0.8059570789337158,0.23669949173927307,0.2704785466194153,0.9957962036132812,0.39544227719306946,0.5154306888580322,0.83289635181427,-39.0
0.8096479773521423,0.2803170680999756,0.17644907534122467,0.8922110199928284,0.6536150574684143,0.3262004852294922,0.5686593651771545,0.6220756769180298,0.12188262492418289,0.9613314867019653,0.7175157070159912,-39.0
0.3192271888256073,0.5677692294120789,0.9239078164100647,0.11894400417804718,0.14146967232227325,0.8769257068634033,0.0467410609126091,0.01262593548744917,0.9542111754417419,0.4491763710975647,0.163771852850914,-38.04985046386719
0.3427743911743164,0.028651148080825806,0.6731972098350525,0.474401593208313,0.8713657259941101,0.8544546365737915,0.5119969844818115,0.20415398478507996,0.44721877574920654,0.9102213382720947,0.43380898237228394,-38.04265213012695
0.7861000299453735,0.8195515275001526,0.4295708239078522,0.5132834911346436,0.36117321252822876,0.4111694097518921,0.09946713596582413,0.6571083664894104,0.5977851152420044,0.42920956015586853,0.9425956606864929,-34.1131477355957
0.7464478611946106,0.30597078800201416,0.9603631496429443,0.1272837072610855,0.20882773399353027,0.024840321391820908,0.8041239976882935,0.7874205708503723,0.8867257833480835,0.0939059630036354,0.5775505900382996,-39.0
0.13249187171459198,0.596917450428009,0.20490460097789764,0.8535351753234863,0.7112077474594116,0.7095338702201843,0.34276583790779114,0.33568254113197327,0.03303394466638565,0.6130191087722778,0.05312648415565491,-37.88633346557617
